outlet_name,draw_date,draw_number,prize_amount,bet_type,prize_group
Chua Hong Kim Trading,18/03/2024,3957,134021.0,QP system 7,2
Chua Hong Kim Trading,22/01/2024,3941,38504.0,QP ordinary,2
Chua Hong Kim Trading,30/10/2023,3917,73872.0,system 8,2
Chua Hong Kim Trading,04/09/2023,3901,2836385.0,QP ordinary,1
Chua Hong Kim Trading,15/06/2023,3878,5500689.0,QP system 7,1
Chua Hong Kim Trading,08/05/2023,3867,68346.0,QP system 12 iTOTO,2
Chua Hong Kim Trading,10/04/2023,3859,86338.0,system 11,2
Chua Hong Kim Trading,27/03/2023,3855,110897.0,QP system 12 iTOTO,2
Chua Hong Kim Trading,13/02/2023,3843,78156.0,QP system 12 iTOTO,2
Chua Hong Kim Trading,09/01/2023,3833,62167.0,ordinary,2
Chua Hong Kim Trading,24/10/2022,3811,51446.0,ordinary,2
Chua Hong Kim Trading,11/04/2022,3755,50621.0,QP system 12 iTOTO,2
Chua Hong Kim Trading,21/01/2022,3732,83454.0,QP system 12 iTOTO,2
Chua Hong Kim Trading,10/01/2022,3729,85925.0,QP system 12 iTOTO,2
Chua Hong Kim Trading,01/11/2021,3709,5442802.0,QP system 12 iTOTO,1
Chua Hong Kim Trading,01/04/2021,3648,224548.0,QP system 12 iTOTO,2
Chua Hong Kim Trading,01/03/2021,3639,45230.0,ordinary,2
Chua Hong Kim Trading,17/12/2020,3618,75978.0,QP system 12 iTOTO,2
Chua Hong Kim Trading,19/03/2020,3563,64250.0,QP system 12 iTOTO,2
Chua Hong Kim Trading,07/02/2020,3551,101649.0,QP system 12 iTOTO,2
Chua Hong Kim Trading,17/01/2020,3545,99569.0,QP system 12 iTOTO,2
Chua Hong Kim Trading,17/01/2020,3545,99569.0,QP system 7,2
Chua Hong Kim Trading,31/12/2018,3436,85254.0,QP system 12 iTOTO,2
Chua Hong Kim Trading,01/10/2018,3410,36283.0,system 7,2
Chua Hong Kim Trading,02/03/2018,3349,80545.0,QP ordinary,2
Chua Hong Kim Trading,19/02/2018,3346,132875.0,QP system 7,2
Chua Hong Kim Trading,15/02/2018,3345,73436.0,QP system 12 iTOTO,2
Chua Hong Kim Trading,18/01/2018,3337,112719.0,QP system 12 iTOTO,2
Chua Hong Kim Trading,06/03/2017,3246,260299.0,QP system 12 iTOTO,2
Chua Hong Kim Trading,10/11/2016,3213,389050.0,QP system 7,2
Chua Hong Kim Trading,15/09/2014,2988,52186.0,QP system 7,2
Chua Hong Kim Trading,29/08/2013,2879,37268.0,system 7,2
Chua Hong Kim Trading,19/08/2013,2876,45446.0,QP system 7,2
Chua Hong Kim Trading,23/05/2013,2851,13039.0,system 7,2
Chua Hong Kim Trading,06/05/2013,2846,57403.0,ordinary,2
Chua Hong Kim Trading,19/11/2012,2798,28942.0,QP system 7,2
Chua Hong Kim Trading,20/07/2012,2763,28253.0,QP ordinary,2
Chua Hong Kim Trading,04/06/2012,2750,18480.0,system 7,2
Chua Hong Kim Trading,26/03/2012,2730,35741.0,QP system 8,2
Chua Hong Kim Trading,01/03/2012,2723,2018.0,system 7,2
Chua Hong Kim Trading,23/01/2012,2712,32872.0,QP system 8,2
Chua Hong Kim Trading,21/02/2011,2616,28860.0,system 7,2
Chua Hong Kim Trading,18/02/2011,2615,45229.0,QP system 7,2
Chua Hong Kim Trading,13/12/2010,2596,329863.0,QP ordinary,1
Chua Hong Kim Trading,28/06/2010,2548,1147043.0,QP ordinary,1
Chua Hong Kim Trading,26/02/2010,2513,2002423.0,system 8,1
Chua Hong Kim Trading,26/02/2010,2513,47150.0,system 8,2
Chua Hong Kim Trading,08/02/2010,2508,42937.0,system 8,2
Chua Hong Kim Trading,18/01/2010,2502,3359008.0,QP system 7,1
Chua Hong Kim Trading,23/11/2009,2486,55223.0,QP system 9,2
Chua Hong Kim Trading,21/09/2009,2468,42317.0,system 8,2
Chua Hong Kim Trading,13/07/2009,2448,799292.0,QP system 7,1
Chua Hong Kim Trading,25/12/2008,2391,41139.0,QP ordinary,2
Chua Hong Kim Trading,19/05/2008,2328,20160.0,ordinary,2
Chua Hong Kim Trading,27/03/2008,2313,1479104.0,system 7,1
Chua Hong Kim Trading,03/03/2008,2306,72759.0,QP ordinary,2
Chua Hong Kim Trading,28/01/2008,2296,20397.0,QP ordinary,2
Chua Hong Kim Trading,25/09/2006,2156,28222.0,system 7,2
Chua Hong Kim Trading,14/08/2006,2144,55588.0,system 10,2
Chua Hong Kim Trading,14/03/2005,1996,778799.0,QP ordinary,1
Chua Hong Kim Trading,29/07/2002,1722,450965.0,QP ordinary,1
Chua Hong Kim Trading,29/01/2001,1566,468464.0,QP ordinary,1
Chua Hong Kim Trading,30/10/2000,1540,856983.0,system 8,1
Chua Hong Kim Trading,27/05/1999,1391,579894.0,QP system 7,1
Chua Hong Kim Trading,19/10/1998,1328,1192517.0,QP system 7,1
Chua Hong Kim Trading,03/08/1998,1306,2410276.0,QP ordinary,1
Chop Yeo Thong Heng,26/01/2026,4151,56742.0,QP system 12 iTOTO,2
Chop Yeo Thong Heng,25/12/2025,4142,79770.0,QP system 12 iTOTO,2
Chop Yeo Thong Heng,03/04/2025,4066,61216.0,QP system 12 iTOTO,2
Chop Yeo Thong Heng,22/04/2024,3967,121789.0,QP system 12 iTOTO,2
Chop Yeo Thong Heng,17/03/2022,3748,107186.0,QP system 12 iTOTO,2
Chop Yeo Thong Heng,27/01/2022,3734,66318.0,QP system 12 iTOTO,2
Chop Yeo Thong Heng,01/02/2021,3631,2981835.0,QP system 12 iTOTO,1
Chop Yeo Thong Heng,05/11/2020,3606,75333.0,QP system 7,2
Chop Yeo Thong Heng,07/02/2020,3551,101649.0,QP system 12 iTOTO,2
Chop Yeo Thong Heng,03/01/2020,3541,1250000.0,QP system 12 iTOTO,1
Chop Yeo Thong Heng,21/11/2019,3529,97944.0,QP system 12 iTOTO,2
Chop Yeo Thong Heng,01/08/2019,3497,44754.0,QP ordinary,2
Chop Yeo Thong Heng,13/05/2019,3474,28847.0,system 12,2
Chop Yeo Thong Heng,05/11/2018,3420,186993.0,QP system 7,2
Chop Yeo Thong Heng,25/10/2018,3417,4494271.0,QP system 12 iTOTO,1
Chop Yeo Thong Heng,13/08/2018,3396,114268.0,ordinary,2
Chop Yeo Thong Heng,29/01/2018,3340,613137.0,QP ordinary,1
Chop Yeo Thong Heng,02/02/2017,3237,70619.0,QP system 12 iTOTO,2
Chop Yeo Thong Heng,08/08/2016,3186,78419.0,system 7,2
Chop Yeo Thong Heng,03/08/2015,3080,1062436.0,QP ordinary,1
Chop Yeo Thong Heng,10/11/2014,3004,117281.0,QP system 7,2
Chop Yeo Thong Heng,23/09/2013,2886,39286.0,QP system 7,2
Chop Yeo Thong Heng,25/06/2012,2756,40191.0,QP system 7,2
Chop Yeo Thong Heng,04/06/2012,2750,18480.0,QP ordinary,2
Chop Yeo Thong Heng,12/04/2012,2735,642798.0,ordinary,1
Chop Yeo Thong Heng,29/07/2010,2557,98174.0,QP ordinary,2
Chop Yeo Thong Heng,03/05/2010,2532,20094.0,system 7,2
Chop Yeo Thong Heng,08/06/2009,2438,28843.0,system 7,2
Chop Yeo Thong Heng,06/12/2007,2281,42105.0,system 7,2
Chop Yeo Thong Heng,03/03/2005,1993,697454.0,ordinary,1
Chop Yeo Thong Heng,09/09/2004,1943,304712.0,system 7,1
Chop Yeo Thong Heng,23/09/2002,1738,1338442.0,QP system 7,1
Chop Yeo Thong Heng,30/09/1999,1427,218866.0,system 10,1
