outlet_name,address,postal_code,outlet_type,group1_wins,group2_wins,combined_wins,source,latitude,longitude,onemap_address,planning_area,x_svy21,y_svy21,geocode_status,proxy_500m,proxy_750m,proxy_1000m,proxy_1500m,area_type,region,pa_hdb_units,win_rate_1000m
Serangoon Avenue 3 Betting Centre - Lottery Lobby (Public),Serangoon Avenue 3 Betting Centre - Lottery Lobby (Public)Block 267 Serangoon Avenue 3 #02-01 Singapore 550267,550267,Betting Centre,1,1,2,matched,1.35319405066769,103.870920824793,267 SERANGOON AVENUE 3 MARKET SINGAPORE 550267,SERANGOON,32184.703604579,37254.8712192904,OK,0,0,21632,21632,residential,NORTH-EAST REGION,21632,9.246e-05
River Hong Bao,"River Hong Bao20 Raffles Ave, Marina Bay Floating Platform Singapore 039805",039805,,1,2,3,scraped,1.28866180924693,103.858941046991,20 RAFFLES AVENUE NS SQUARE SINGAPORE 039805,DOWNTOWN CORE,30851.5635796636,30119.2091919314,OK,0,1995,1995,3990,residential,CENTRAL REGION,1995,0.00150376
Prime Serangoon North,Prime Serangoon NorthBlk 542B Serangoon North Ave 3 #02-01 Singapore 552542,552542,,1,11,12,scraped,1.37368392866904,103.871416983254,542B SERANGOON NORTH AVENUE 3 MRC KINDERGARTEN (SERANGOON NORTH) SINGAPORE 552542,SERANGOON,32239.8845906025,39520.5388863422,OK,0,0,0,21632,residential,NORTH-EAST REGION,21632,0.0
Prime Hougang,Prime HougangBlk 159A Hougang St 11 #01-01 Singapore 531159,531159,,1,4,5,scraped,1.35209060355776,103.879314590828,159A HOUGANG STREET 11 FOOD CENTRE SINGAPORE 531159,HOUGANG,33118.8370843241,37132.8737197462,OK,0,0,0,79189,residential,NORTH-EAST REGION,57557,0.0
Prime Buangkok Square,Prime Buangkok Square991 Buangkok Link #01-28 Buangkok Square Singapore 530991,530991,Authorised Retailer,1,10,11,matched,1.38433426615655,103.881623070164,991 BUANGKOK LINK BUANGKOK SQUARE SINGAPORE 530991,HOUGANG,33375.6730938945,40698.2200346421,OK,0,0,70189,70189,residential,NORTH-EAST REGION,57557,0.00015672
Premier Security Co-operative Ltd,Premier Security Co-operative LtdBlock 555 Ang Mo Kio Avenue 10 #01-1966 Singapore 560555,560555,Authorised Retailer,1,12,13,matched,1.37119666371478,103.85702400572,555 ANG MO KIO AVENUE 10 CHENG SAN PLACE SINGAPORE 560555,ANG MO KIO,30638.1255327351,39245.4890570343,OK,0,0,0,0,residential,NORTH-EAST REGION,51310,0.0
Pinthely Floral Centre,Pinthely Floral Centre5001 Beach Road #02-35 Golden Mile Complex Singapore 199588,199588,,1,12,13,scraped,1.30274220636743,103.86510408137,5001 BEACH ROAD THE GOLDEN MILE SINGAPORE 199588,DOWNTOWN CORE,31537.4376343647,31676.1548654344,OK,0,0,40171,40171,residential,CENTRAL REGION,1995,0.00032362
Ong Eng Siang Trading,Ong Eng Siang TradingBlock 71 Seng Poh Road #01-43 Singapore 160071,160071,Authorised Retailer,1,11,12,matched,1.28424655193409,103.83250362707,71 SENG POH ROAD TIONG BAHRU ESTATE SINGAPORE 160071,BUKIT MERAH,27909.3025665423,29630.9785330202,OK,0,0,0,1995,residential,CENTRAL REGION,54157,0.0
NTUC FP Square 2,NTUC FP Square 210 Sinaran Dr Square 2 #04-47/48/49  Singapore 307506,307506,,1,3,4,scraped,1.32044103104797,103.844192628979,10 SINARAN DRIVE NOVENA MEDICAL CENTRE SINGAPORE 307506,NOVENA,29210.1744085718,33633.1802354679,OK,0,0,0,0,commercial,CENTRAL REGION,0,0.0
NTUC FP Hougang Point,NTUC FP Hougang Point1 Hougang St 91 Hougang Point Central Place #02- 01 Singapore 538692,538692,,1,5,6,scraped,1.37571530699875,103.879472337592,1 HOUGANG STREET 91 HOUGANG 1 SINGAPORE 538692,HOUGANG,33136.3424516348,39745.1742408983,OK,0,0,0,0,residential,NORTH-EAST REGION,57557,0.0
NTUC FP Coronation,NTUC FP Coronation587 Bukit Timah Rd Coronation Shopping Plaza #01-01 Singapore 269707,269707,,1,7,8,scraped,1.32383512178759,103.809999570047,587 BUKIT TIMAH ROAD CORONATION SHOPPING PLAZA SINGAPORE 269707,BUKIT TIMAH,25404.8279538844,34008.4909447618,OK,0,0,0,0,residential,CENTRAL REGION,2554,0.0
NTUC Foodfare - Seletar Mall,NTUC Foodfare - Seletar Mall33 Sengkang West Ave #03-37 Singapore 797653,797653,Authorised Retailer (FairPrice),1,1,2,matched,1.39130622992517,103.876085067727,33 SENGKANG WEST AVENUE SHAW THEATRES SELETAR SINGAPORE 797653,SENGKANG,32759.350083435,41469.132806832,OK,70189,70189,70189,70189,residential,NORTH-EAST REGION,70189,2.849e-05
NTUC FairPrice Zhongshan Mall,NTUC FairPrice Zhongshan Mall20 Ah Hood Road #02-01 Zhongshan Mall Singapore 329984,329984,Authorised Retailer (FairPrice),1,5,6,matched,1.32702991607724,103.846490871841,20 AH HOOD ROAD RAMADA SINGAPORE AT ZHONGSHAN PARK SINGAPORE 329984,NOVENA,29465.9422912654,34361.7465850394,OK,0,0,0,0,commercial,CENTRAL REGION,0,0.0
NTUC FairPrice Wisteria Mall,NTUC FairPrice Wisteria Mall598 Yishun Ring Road #01-01 Wisteria Mall Singapore 768698,768698,Authorised Retailer (FairPrice),1,13,14,matched,1.41795288501536,103.841268831617,598 YISHUN RING ROAD WISTERIA MALL SINGAPORE 768698,YISHUN,28884.7489383351,44415.5435907897,OK,0,65614,65614,65614,residential,NORTH REGION,65614,0.00021337
NTUC FairPrice VivoCity,NTUC FairPrice VivoCity1 HarbourFront Walk #B2-23/#01-23 VivoCity Singapore 098585,098585,Authorised Retailer (FairPrice),1,12,13,matched,1.26431382492761,103.82207343835,1 HARBOURFRONT WALK GOLDEN VILLAGE (GV VIVOCITY) SINGAPORE 098585,BUKIT MERAH,26748.4993302505,27426.9234353155,OK,54157,54157,54157,54157,residential,CENTRAL REGION,54157,0.00024004
NTUC FairPrice Paya Lebar Quarter,NTUC FairPrice Paya Lebar Quarter10 Paya Lebar Road #B2-09 Paya Lebar Quarter Singapore 409057,409057,Authorised Retailer (FairPrice),1,6,7,matched,1.31756115921,103.892836694432,10 PAYA LEBAR ROAD PLQ MALL SINGAPORE 409057,GEYLANG,34623.78747709,33314.8152264543,OK,0,31514,31514,31514,residential,CENTRAL REGION,31514,0.00022212
NTUC FairPrice Hougang Street 21,NTUC FairPrice Hougang Street 21Block 202 Hougang Street 21 #01-00 Singapore 530202,530202,Authorised Retailer (FairPrice),1,22,23,matched,1.35754686861981,103.883962381949,202 HOUGANG STREET 21 KINDERLAND PRESCHOOL SINGAPORE 530202,HOUGANG,33636.0713122012,37736.2101912573,OK,0,57557,57557,57557,residential,NORTH-EAST REGION,57557,0.0003996
NTUC FairPrice Compassvale Link,NTUC FairPrice Compassvale LinkBlock 277C Compassvale Link #01-13 (Unit 2B) Singapore 543277,543277,Authorised Retailer (FairPrice),1,11,12,matched,1.38233698966981,103.893607838756,277C COMPASSVALE LINK ASPELLA SINGAPORE 543277,SENGKANG,34709.4308580896,40477.4017452449,OK,0,0,0,0,residential,NORTH-EAST REGION,70189,0.0
NTUC FairPrice Canberra Plaza,NTUC FairPrice Canberra Plaza133 Canberra View #B1-03/04 Canberra Plaza Singapore 750133,750133,Authorised Retailer (FairPrice),1,7,8,matched,1.44349544527985,103.830345369213,133 CANBERRA VIEW CANBERRA PLAZA SINGAPORE 750133,SEMBAWANG,27669.1282042367,47239.9100809004,OK,0,0,0,0,residential,NORTH REGION,30330,0.0
NTUC FairPrice Bukit Timah Plaza,NTUC FairPrice Bukit Timah Plaza1 Jalan Anak Bukit #B1-01 Bukit Timah Plaza Singapore 588996,588996,Authorised Retailer (FairPrice),1,15,16,matched,1.33875930729064,103.778600077834,1 JALAN ANAK BUKIT BUKIT TIMAH PLAZA SINGAPORE 588996,BUKIT TIMAH,21910.4149615103,35658.7866516709,OK,0,0,0,0,residential,CENTRAL REGION,2554,0.0
NTUC FairPrice Bishan Street 13,NTUC FairPrice Bishan Street 13Block 510 Bishan Street 13 #01-520 Singapore 570510,570510,Authorised Retailer (FairPrice),1,13,14,matched,1.34888843900173,103.849691980373,510 BISHAN STREET 13 SINGAPORE 570510,BISHAN,29822.1770275719,36778.7523848675,OK,0,0,0,20072,residential,CENTRAL REGION,20072,0.0
NTUC FairPrice Bedok North Street 1,NTUC FairPrice Bedok North Street 1Block 212 Bedok North Street 1 #01-147 Singapore 460212,460212,Authorised Retailer (FairPrice),1,43,44,matched,1.32594069200441,103.931640022396,212 BEDOK NORTH STREET 1 SINGAPORE 460212,BEDOK,38942.187303599,34241.5190663803,OK,0,0,0,64415,residential,EAST REGION,64415,0.0
NTUC FairPrice Anchorvale Village,NTUC FairPrice Anchorvale VillageBlock 339 Anchorvale Road #B1-02 Anchorvale Village  Singapore 540339,540339,Authorised Retailer (FairPrice),1,1,2,matched,1.39679315311901,103.888437344772,339 ANCHORVALE ROAD ANCHORVALE VILLAGE SINGAPORE 540339,SENGKANG,34133.9829132929,42075.8777559884,OK,0,0,0,70189,residential,NORTH-EAST REGION,70189,0.0
Ichido Kopitiam City,Ichido Kopitiam CityBlock 277C Compassvale Link #01-13 (Unit 2B) Singapore 543277,543277,Authorised Retailer (FairPrice),1,8,9,matched,1.38233698966981,103.893607838756,277C COMPASSVALE LINK ASPELLA SINGAPORE 543277,SENGKANG,34709.4308580896,40477.4017452449,OK,0,0,0,0,residential,NORTH-EAST REGION,70189,0.0
Hin Teck Leong Trading Company - Whampoa Drive,Hin Teck Leong Trading Company - Whampoa DriveBlock 74 Whampoa Drive #01-342 Singapore 320074,320074,Authorised Retailer,1,15,16,matched,1.32471579654689,103.857752875203,74 WHAMPOA DRIVE WHAMPOA COURT SINGAPORE 320074,NOVENA,30719.2913709041,34105.8726130631,OK,0,0,0,0,commercial,CENTRAL REGION,0,0.0
Hao Mart Geylang Lorong 24,Hao Mart Geylang Lorong 24448 & 450 Geylang Road Singapore 389407,389407,,1,6,7,scraped,1.31317460794729,103.8836465666,448 GEYLANG ROAD GEYLANG CONSERVATION AREA SINGAPORE 389407,GEYLANG,33601.025103502,32829.7502051555,OK,0,0,31514,31514,residential,CENTRAL REGION,31514,0.00022212
Goh Geok Kwee Agency - Redhill Lane,Goh Geok Kwee Agency - Redhill LaneBlock 84 Redhill Lane #01-356 Singapore 150084,150084,Authorised Retailer,1,13,14,matched,1.28708575062296,103.818851050403,84 REDHILL LANE SINGAPORE 150084,BUKIT MERAH,26389.8856514953,29944.9270194583,OK,0,0,0,0,residential,CENTRAL REGION,54157,0.0
Giant VivoCity,Giant VivoCity1 HarbourFront Walk #B2-23/ #01-23 Singapore 098585,098585,Authorised Retailer (FairPrice),1,3,4,matched,1.26431382492761,103.82207343835,1 HARBOURFRONT WALK GOLDEN VILLAGE (GV VIVOCITY) SINGAPORE 098585,BUKIT MERAH,26748.4993302505,27426.9234353155,OK,54157,54157,54157,54157,residential,CENTRAL REGION,54157,7.386e-05
Giant Sembawang Shopping Centre,Giant Sembawang Shopping Centre604 Sembawang Road #B1-25 Sembawang Shopping Centre Singapore 758459,758459,,1,13,14,scraped,1.44175296834191,103.82479165671,604 SEMBAWANG ROAD MY FIRST SKOOL SINGAPORE 758459,SEMBAWANG,27051.0859117657,47047.237293398,OK,0,0,0,0,residential,NORTH REGION,30330,0.0
Giant Greenridge Shopping Centre,Giant Greenridge Shopping Centre524A Jelapang Road #03-13/18 Greenridge Shopping Centre Singapore 671524,671524,Authorised Retailer (FairPrice),1,11,12,matched,1.38529556252963,103.766170532051,524A JELAPANG ROAD AMAZING STAR MONTESSORI HOUSE (GREENRIDGE) SINGAPORE 671524,BUKIT PANJANG,20527.2820040528,40804.5665046293,OK,0,0,0,0,residential,WEST REGION,36896,0.0
Giant Edgefield Plains,Giant Edgefield PlainsBlock 671 Edgefield Plains #02-01 Singapore 820671,820671,,1,10,11,scraped,1.40566048045603,103.911991277154,671 EDGEFIELD PLAINS WATERWAY BANKS SINGAPORE 820671,PUNGGOL,36755.1896675825,43056.4574567489,OK,0,0,55811,55811,residential,NORTH-EAST REGION,55811,0.00019709
Giant Buangkok Crescent,Giant Buangkok CrescentBlock 982 Buangkok Crescent #01-01 Singapore 530982,530982,Authorised Retailer,1,17,18,matched,1.3808503546459,103.879309094304,982 BUANGKOK CRESCENT SINGAPORE 530982,HOUGANG,33118.1645297259,40312.9815477617,OK,0,0,0,70189,residential,NORTH-EAST REGION,57557,0.0
Clifford Gift Shop - Ang Mo Kio Avenue 10,Clifford Gift Shop - Ang Mo Kio Avenue 10Block 555 Ang Mo Kio Avenue 10 #01-1966 Singapore 560555,560555,Authorised Retailer,1,0,1,matched,1.37119666371478,103.85702400572,555 ANG MO KIO AVENUE 10 CHENG SAN PLACE SINGAPORE 560555,ANG MO KIO,30638.1255327351,39245.4890570343,OK,0,0,0,0,residential,NORTH-EAST REGION,51310,0.0
Chua Seng Dept Store,Chua Seng Dept Store343 Bedok Rd Singapore 469526,469526,,1,3,4,scraped,1.33127233921191,103.947268283784,343 BEDOK ROAD SINGAPORE 469526,BEDOK,40681.4305051463,34831.1409933958,OK,0,0,0,0,residential,EAST REGION,64415,0.0
Chop Yeo Thong Heng (International Plaza),Chop Yeo Thong Heng (International Plaza)10 Anson Road #01-68 International Plaza Singapore 079903,079903,,1,3,4,scraped,1.27573568143134,103.845703218601,10 ANSON ROAD CONSULATE-GENERAL OF THE REPUBLIC OF MALTA SINGAPORE 079903,DOWNTOWN CORE,29378.3123014215,28689.89376867,OK,0,0,1995,3990,residential,CENTRAL REGION,1995,0.00200501
Choice Decor Bedok North,Choice Decor Bedok NorthBlk 416 Bedok North Ave 2 #01-31  Singapore 460416,460416,,1,12,13,scraped,1.32840382815915,103.930684870347,416 BEDOK NORTH AVENUE 2 GARDEN HILL SINGAPORE 460416,BEDOK,38835.8776697489,34513.8762255888,OK,0,0,0,64415,residential,EAST REGION,64415,0.0
China Square Betting Centre - Lottery Lobby (Public),China Square Betting Centre - Lottery Lobby (Public)51 Telok Ayer Street #02-00 China Square Food Centre Singapore 048441,048441,,1,2,3,scraped,1.28286636225753,103.849289233227,51 TELOK AYER STREET CHINA SQUARE FOOD CENTRE SINGAPORE 048441,DOWNTOWN CORE,29777.4024467627,29478.3698108234,OK,0,3990,3990,3990,residential,CENTRAL REGION,1995,0.00075188
Cheers Bedok North Street 3,Cheers Bedok North Street 3Block 539 Bedok North Street 3 #01-625 Singapore 460539,460539,,1,18,19,scraped,1.33131386579703,103.925307290709,539 BEDOK NORTH STREET 3 SINGAPORE 460539,BEDOK,38237.3952445192,34835.6307644919,OK,0,0,0,0,residential,EAST REGION,64415,0.0
Bukit Merah Betting Centre - Lottery Lobby (Public),"Bukit Merah Betting Centre - Lottery Lobby (Public)Connection ONE Tower 2/ Block 169, Jalan Bukit Merah, #01-20 Singapore 150169",150169,Betting Centre,1,2,3,matched,1.28331722010432,103.818863104657,169 JALAN BUKIT MERAH CONNECTION ONE SINGAPORE 150169,BUKIT MERAH,26391.2248281669,29528.2223604582,OK,0,0,0,0,residential,CENTRAL REGION,54157,0.0
7-Eleven Store Upper Thomson Road,7-Eleven Store Upper Thomson Road912 Upper Thomson Road Singapore 787113,787113,Authorised Retailer (7-Eleven),1,12,13,matched,1.39896558669188,103.81813440567,912 UPPER THOMSON ROAD SINGAPORE 787113,YISHUN,26310.2060318626,42316.0280552488,OK,0,0,0,0,residential,NORTH REGION,65614,0.0
7-Eleven Store Clementi Street 11,7-Eleven Store Clementi Street 11Block 109 Clementi Street 11 #01-15 Singapore 120109,120109,Authorised Retailer (7-Eleven),1,7,8,matched,1.32198067655559,103.770776117357,109 CLEMENTI STREET 11 SUNSET WAY RESIDENCE SINGAPORE 120109,CLEMENTI,21039.6443275381,33803.5113766864,OK,0,0,0,26730,residential,WEST REGION,26730,0.0
7-Eleven Erskine Rd,7-Eleven Erskine Rd7 Erskine Rd Singapore 069320,069320,,1,8,9,scraped,1.2812137246811,103.845162755022,7B ERSKINE ROAD TELOK AYER CONSERVATION AREA SINGAPORE 069320,OUTRAM,29318.1601925567,29295.6271920782,OK,1995,1995,1995,3990,residential,CENTRAL REGION,1995,0.00451128
7-Eleven Balestier Rd,7-Eleven Balestier Rd271 Balestier Rd #01-01 Victory Point Singapore 329722,329722,,1,1,2,scraped,1.32242229055037,103.852590390225,271 BALESTIER ROAD VICTORY POINT SINGAPORE 329722,NOVENA,30144.7606670856,33852.263412701,OK,0,0,0,0,commercial,CENTRAL REGION,0,0.0
Xie Sheng Departmental Service Company - City Plaza,Xie Sheng Departmental Service Company - City PlazaCity Plaza/ 810 Geylang Road #01-75 Singapore 409286,409286,Authorised Retailer,0,1,1,matched,1.3147868971977,103.893472115119,810 GEYLANG ROAD CITY PLAZA SINGAPORE 409286,GEYLANG,34694.5110424841,33008.0531160496,OK,0,0,31514,31514,residential,CENTRAL REGION,31514,3.173e-05
Thiam Hoon Traders,Thiam Hoon TradersBlk 123 Bukit Merah Lane 1 #01-110 Singapore 150123,150123,,0,7,7,scraped,1.28685131551792,103.804019034892,123 BUKIT MERAH LANE 1 SINGAPORE 150123,BUKIT MERAH,24739.2066005729,29919.0185637046,OK,0,0,0,0,residential,CENTRAL REGION,54157,0.0
The Little Plaza,The Little PlazaBlk 399 Yung Sheng Road #01-07 Taman Jurong Shopping Centre Singapore 610399,610399,Authorised Retailer,0,1,1,matched,1.3350420286067,103.72026802061,399 YUNG SHENG ROAD IMAN CHILDCARE (JURONG) PTE. LTD. SINGAPORE 610399,JURONG WEST,15418.6544969035,35247.9702959526,OK,0,0,0,0,residential,WEST REGION,75206,0.0
Tampines Rovers Football Club,Tampines Rovers Football ClubBlk 824 Tampines St 81 #01-14 Singapore 520824,520824,Authorised Retailer,0,2,2,matched,1.34903743516549,103.932714940894,824 TAMPINES STREET 81 SINGAPORE 520824,TAMPINES,39061.7116364604,36795.4473269135,OK,0,0,0,0,residential,EAST REGION,75342,0.0
STC Racecourse - Kranji 1,STC Racecourse - Kranji 11 Turf Club Avenue Singapore Racecourse Singapore 738078,738078,,0,1,1,scraped,1.41993788166264,103.767403498455,1 TURF CLUB AVENUE BUKIT TIMAH SADDLE CLUB SINGAPORE 738078,SUNGEI KADUT,20664.6033362485,44635.1376007833,OK,0,0,0,0,commercial,NORTH REGION,0,0.0
Singapore Pools Woodlands Centre,Singapore Pools Woodlands Centre1A Woodlands Centre Road #01-26 Singapore 731001,188994,Livewire,0,2,2,matched,1.30117342723628,103.851274599853,210 MIDDLE ROAD SINGAPORE POOLS BUILDING SINGAPORE 188994,ROCHOR,29998.3431398869,31502.6721612159,OK,1995,3990,3990,3990,residential,CENTRAL REGION,1995,0.00050125
Singapore Pools Upp Serangoon Branch,Singapore Pools Upp Serangoon Branch1028 Upper Serangoon Rd Singapore 534766,534766,,0,3,3,scraped,1.36294140003047,103.888499486331,1028 UPPER SERANGOON ROAD TAI PENG GARDENS SINGAPORE 534766,HOUGANG,34140.9852297176,38332.7212929744,OK,57557,57557,57557,57557,residential,NORTH-EAST REGION,57557,5.212e-05
Singapore Pools Commonwealth Crescent Branch,Singapore Pools Commonwealth Crescent BranchBlock 116 Commonwealth Crescent #01-135 Singapore 140116,140116,Branch,0,18,18,matched,1.30697208675745,103.800028892853,116 COMMONWEALTH CRESCENT SINGAPORE 140116,QUEENSTOWN,24295.1665017251,32143.8755450938,OK,0,0,0,0,residential,CENTRAL REGION,36378,0.0
Sheng Siong Woodlands Drive 16,Sheng Siong Woodlands Drive 16Block 573 Woodlands Drive 16 #02-01 Singapore 730573,730573,Authorised Retailer,0,6,6,matched,1.43109807246887,103.798507621177,573 WOODLANDS DRIVE 16 WOODLANDS GLEN SINGAPORE 730573,WOODLANDS,24126.0623640306,45869.1000973862,OK,0,0,0,0,residential,NORTH REGION,70072,0.0
Sheng Siong Tampines Avenue 9,Sheng Siong Tampines Avenue 9Block 602A Tampines Avenue 9 #01-01 Singapore 521602,521602,Authorised Retailer,0,7,7,matched,1.36113645824177,103.937425593435,602A TAMPINES AVENUE 9 TAMPINES GREENRIDGES SINGAPORE 521602,TAMPINES,39585.8980569821,38133.3196905479,OK,0,0,0,0,residential,EAST REGION,75342,0.0
Sheng Siong Senja Close,Sheng Siong Senja CloseBlock 643 Senja Close #01-01 Singapore 670643,670643,Authorised Retailer,0,2,2,matched,1.38790584193931,103.763017336135,643 SENJA CLOSE SENJA VALLEY SINGAPORE 670643,BUKIT PANJANG,20176.3800627245,41093.2083536331,OK,0,0,0,0,residential,WEST REGION,36896,0.0
Sheng Siong Jalan Berseh,Sheng Siong Jalan Berseh1 Jalan Berseh #B1-02 to #B1-22 New World Centre Singapore 209037,209037,Authorised Retailer,0,9,9,matched,1.30778509510261,103.857010982845,1 JALAN BERSEH SINGAPORE 209037,ROCHOR,30636.7439808864,32233.7616801765,OK,0,0,1995,42166,residential,CENTRAL REGION,1995,0.00451128
Sheng Siong Clementi Avenue 6,Sheng Siong Clementi Avenue 6Block 209A Clementi Avenue 6 #01-01 Singapore 121209,121209,Authorised Retailer,0,1,1,matched,1.32220922708728,103.76364056113,209A CLEMENTI AVENUE 6 CLEMENTI NORTHARC SINGAPORE 121209,CLEMENTI,20245.5280282265,33828.804484332,OK,0,0,26730,26730,residential,WEST REGION,26730,3.741e-05
Sheng Siong Canberra Street,Sheng Siong Canberra StreetBlock 105 Canberra Street #02-05 Singapore 750105,750105,Authorised Retailer,0,4,4,matched,1.44885564679911,103.832409172149,105 CANBERRA STREET EASTBROOK @ CANBERRA SINGAPORE 750105,SEMBAWANG,27898.7975179693,47832.6140756272,OK,0,0,0,0,residential,NORTH REGION,30330,0.0
Shell Station Tuas South Avenue 5,Shell Station Tuas South Avenue 5121 Tuas South Avenue 5 Singapore 637365,637365,Authorised Retailer,0,4,4,matched,1.28941779146838,103.625751502111,121 TUAS SOUTH AVENUE 5 SINGAPORE 637365,TUAS,4899.49959083647,30203.729206983,OK,0,0,0,0,commercial,WEST REGION,0,0.0
Seng Yeok Chan Agency,Seng Yeok Chan AgencyBlock 338 Ang Mo Kio Avenue 1 #01-1657 Singapore 560338,560338,Authorised Retailer,0,29,29,matched,1.36361671434232,103.848748276065,338 ANG MO KIO AVENUE 1 SUNSHINE PARK PRESCHOOL LIMITED LIABILITY PARTNERSHIP SINGAPORE 560338,ANG MO KIO,29717.1428865558,38407.329300059,OK,0,0,0,0,residential,NORTH-EAST REGION,51310,0.0
Rangoon Betting Centre - Lottery Lobby (Public),Rangoon Betting Centre - Lottery Lobby (Public)Block 677 Rangoon Road #02-00  Singapore 210677,210677,Betting Centre,0,6,6,matched,1.31252896906352,103.855137853723,677 RANGOON ROAD SINGAPORE 210677,KALLANG,30428.277571355,32758.3130115084,OK,0,0,0,42166,residential,CENTRAL REGION,40171,0.0
Prime Century Square,Prime Century Square2 Tampines Central 5 #B1-07 Century Square Singapore 529509,529509,,0,15,15,scraped,1.35236829566862,103.943812302253,2 TAMPINES CENTRAL 5 CENTURY SQUARE SINGAPORE 529509,TAMPINES,40296.7094797157,37163.8108075112,OK,0,0,0,0,residential,EAST REGION,75342,0.0
Prime Bidadari,Prime BidadariBlock 106 Bidadari Park Drive #01-06 Singapore 340106,340106,,0,1,1,scraped,1.33369947750043,103.870796085779,106 BIDADARI PARK DRIVE ALKAFF VISTA SINGAPORE 340106,TOA PAYOH,32170.8546097009,35099.2603322044,OK,0,0,0,42185,residential,CENTRAL REGION,42185,0.0
Poon Long Heng,Poon Long HengBlk 716 Yishun St 71 #01-276 Singapore 760716,760716,,0,2,2,scraped,1.42621096565013,103.827704108295,716 YISHUN STREET 71 AAVC-ANIMAL & AVIAN VETERINARY CLINIC SINGAPORE 760716,YISHUN,27375.1923638079,45328.6797767468,OK,0,0,0,65614,residential,NORTH REGION,65614,0.0
NTUC FP Punggol Walk,NTUC FP Punggol WalkBlk 308C Punggol Walk  #01-352 Singapore 823308,823308,,0,7,7,scraped,1.40800694944027,103.899074357998,308C PUNGGOL WALK WATERWAY TERRACES I SINGAPORE 823308,PUNGGOL,35317.7061565025,43315.8738724664,OK,0,0,0,55811,residential,NORTH-EAST REGION,55811,0.0
NTUC FairPrice The Woodgrove,NTUC FairPrice The Woodgrove30 Woodlands Avenue 1 #01-11C The Woodgrove Singapore 739065,739065,Authorised Retailer (FairPrice),0,17,17,matched,1.42898765704375,103.780916973423,30 WOODLANDS AVENUE 1 THE WOODGROVE SINGAPORE 739065,WOODLANDS,22168.4812132791,45635.7781039141,OK,0,0,0,0,residential,NORTH REGION,70072,0.0
NTUC FairPrice Tampines North Drive 2,NTUC FairPrice Tampines North Drive 2Block 633 Tampines North Drive 2 #01-01 Singapore 520633,520633,Authorised Retailer (FairPrice),0,1,1,matched,1.36551980812276,103.941330282181,633 TAMPINES NORTH DRIVE 2 TAMPINES GREENCOURT SINGAPORE 520633,TAMPINES,40020.4232032727,38618.0281549972,OK,0,0,0,0,residential,EAST REGION,75342,0.0
NTUC FairPrice Sengkang East Drive,NTUC FairPrice Sengkang East DriveBlock 170B Sengkang East Drive #01-11 Singapore 542170,542170,Authorised Retailer (FairPrice),0,1,1,matched,1.38671838587829,103.909029340508,170B SENGKANG EAST DRIVE RIVERVALE SHORES SINGAPORE 542170,SENGKANG,36425.6340704309,40961.9238497186,OK,0,0,0,0,residential,NORTH-EAST REGION,70189,0.0
NTUC FairPrice Killiney Road,NTUC FairPrice Killiney Road131 Killiney Road #01-01/02/03 Orchard Grand Court Singapore 239571,239571,Authorised Retailer (FairPrice),0,19,19,matched,1.29731616717126,103.838541255824,131 KILLINEY ROAD CGH BUILDING SINGAPORE 239571,RIVER VALLEY,28581.2376699178,31076.1497184802,OK,0,1995,3990,3990,residential,CENTRAL REGION,1995,0.0047619
NTUC FairPrice Greenridge Shopping Centre,NTUC FairPrice Greenridge Shopping CentreGreenridge Shopping Centre/ 524A Jelapang Road #03-13 Singapore 671524,671524,Authorised Retailer (FairPrice),0,1,1,matched,1.38529556252963,103.766170532051,524A JELAPANG ROAD AMAZING STAR MONTESSORI HOUSE (GREENRIDGE) SINGAPORE 671524,BUKIT PANJANG,20527.2820040528,40804.5665046293,OK,0,0,0,0,residential,WEST REGION,36896,0.0
Majestic Betting Centre - Lottery Lobby (Public),Majestic Betting Centre - Lottery Lobby (Public)80 Eu Tong Sen Street #01 The Majestic Singapore 059810,059810,Betting Centre,0,6,6,matched,1.28471077015851,103.843197416212,80 EU TONG SEN STREET THE MAJESTIC SINGAPORE 059810,OUTRAM,29099.4325127937,29682.3114897367,OK,1995,1995,1995,3990,residential,CENTRAL REGION,1995,0.00300752
Lee Wah TV & Electric Co,Lee Wah TV & Electric Co623 Geylang Rd Singapore 389561,389561,,0,14,14,scraped,1.31431455112293,103.887423323191,623A GEYLANG ROAD GEYLANG CONSERVATION AREA SINGAPORE 389561,GEYLANG,34021.3394919736,32955.8080941774,OK,0,31514,31514,31514,residential,CENTRAL REGION,31514,0.00044425
Keppel Credit Union Co-operative Ltd,Keppel Credit Union Co-operative LtdBlk 1 Jalan Bukit Merah #01-4536 Singapore 150001,150001,,0,7,7,scraped,1.28645354030174,103.808242400418,1 JALAN BUKIT MERAH BRICKWORKS ESTATE SINGAPORE 150001,BUKIT MERAH,25209.2313396903,29875.0296186805,OK,0,0,0,0,residential,CENTRAL REGION,54157,0.0
Jurong East Betting Centre - Lottery Lobby (Public),Jurong East Betting Centre - Lottery Lobby (Public)Blk 352 Jurong East St 31 #01-129 Singapore 600352,600352,Authorised Retailer,0,2,2,matched,1.34492289474517,103.730400848037,352 JURONG EAST STREET 31 YUHUA PLACE SINGAPORE 600352,JURONG EAST,16546.3794579934,36340.4981624465,OK,0,0,0,0,residential,WEST REGION,24122,0.0
